index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
672;false;false;6;8;657;8;0;51498;3604085;89809;254608;
880;false;false;6;15;855;11;0;51810;3599185;94709;254296;
704;false;false;6;8;688;9;0;51498;3604085;89809;254608;
752;false;false;6;11;732;10;0;51498;3604085;89809;254608;
734;false;false;6;8;718;9;0;51498;3604085;89809;254608;
642;false;false;6;8;628;7;0;51498;3604085;89809;254608;
670;false;false;6;8;655;8;0;51498;3604085;89809;254608;
738;false;false;6;8;721;10;0;51498;3604085;89809;254608;
742;false;false;6;8;725;10;0;51498;3604085;89809;254608;
688;false;false;6;8;673;8;0;51498;3604085;89809;254608;
730;false;false;6;8;714;9;0;51498;3604085;89809;254608;
666;false;false;6;8;652;7;0;51498;3604085;89809;254608;
662;false;false;6;8;648;7;0;51498;3604085;89809;254608;
698;false;false;6;8;682;9;0;51498;3604085;89809;254608;
708;false;false;6;8;692;9;0;51498;3604085;89809;254608;
722;false;false;6;8;706;9;0;51498;3604085;89809;254608;
676;false;false;6;8;661;8;0;51498;3604085;89809;254608;
714;false;false;6;8;698;9;0;51498;3604085;89809;254608;
678;false;false;6;8;663;8;0;51498;3604085;89809;254608;
748;false;false;6;8;731;10;0;51498;3604085;89809;254608;
764;false;false;6;14;741;10;0;51498;3604085;89809;254608;
732;false;false;6;8;716;9;0;51498;3604085;89809;254608;
726;false;false;6;8;710;9;0;51498;3604085;89809;254608;
692;false;false;6;8;676;9;0;51498;3604085;89809;254608;
998;false;false;6;16;971;12;0;51810;3599185;94709;254296;
786;false;false;6;14;763;10;0;51498;3604085;89809;254608;
720;false;false;6;8;704;9;0;51498;3604085;89809;254608;
858;false;false;6;14;834;11;0;51810;3599185;94709;254296;
740;false;false;6;8;723;10;0;51498;3604085;89809;254608;
772;false;false;6;14;749;10;0;51498;3604085;89809;254608;
638;false;false;6;8;624;7;0;51498;3604085;89809;254608;
756;false;false;6;14;733;10;0;51498;3604085;89809;254608;
846;false;false;6;14;822;11;0;51498;3604085;89809;254608;
766;false;false;6;14;743;10;0;51498;3604085;89809;254608;
902;false;false;6;16;876;11;0;51810;3599185;94709;254296;
836;false;false;6;14;812;11;0;51498;3604085;89809;254608;
802;false;false;6;14;779;10;0;51498;3604085;89809;254608;
834;false;false;6;14;810;11;0;51498;3604085;89809;254608;
838;false;false;6;14;814;11;0;51498;3604085;89809;254608;
798;false;false;6;14;775;10;0;51498;3604085;89809;254608;
980;false;false;6;16;953;12;0;51810;3599185;94709;254296;
762;false;false;6;14;739;10;0;51498;3604085;89809;254608;
814;false;false;6;14;791;10;0;51498;3604085;89809;254608;
810;false;false;6;14;787;10;0;51498;3604085;89809;254608;
828;false;false;6;14;804;11;0;51498;3604085;89809;254608;
758;false;false;6;14;735;10;0;51498;3604085;89809;254608;
848;false;false;6;14;824;11;0;51498;3604085;89809;254608;
938;false;false;6;16;912;11;0;51810;3599185;94709;254296;
812;false;false;6;14;789;10;0;51498;3604085;89809;254608;
954;false;false;6;16;927;12;0;51810;3599185;94709;254296;
788;false;false;6;14;765;10;0;51498;3604085;89809;254608;
778;false;false;6;14;755;10;0;51498;3604085;89809;254608;
904;false;false;6;16;878;11;0;51810;3599185;94709;254296;
910;false;false;6;16;884;11;0;51810;3599185;94709;254296;
808;false;false;6;14;785;10;0;51498;3604085;89809;254608;
760;false;false;6;14;737;10;0;51498;3604085;89809;254608;
794;false;false;6;14;771;10;0;51498;3604085;89809;254608;
860;false;false;6;14;836;11;0;51810;3599185;94709;254296;
826;false;false;6;14;802;11;0;51498;3604085;89809;254608;
770;false;false;6;14;747;10;0;51498;3604085;89809;254608;
774;false;false;6;14;751;10;0;51498;3604085;89809;254608;
804;false;false;6;14;781;10;0;51498;3604085;89809;254608;
800;false;false;6;14;777;10;0;51498;3604085;89809;254608;
854;false;false;6;14;830;11;0;51810;3599185;94709;254296;
792;false;false;6;14;769;10;0;51498;3604085;89809;254608;
776;false;false;6;14;753;10;0;51498;3604085;89809;254608;
790;false;false;6;14;767;10;0;51498;3604085;89809;254608;
844;false;false;6;14;820;11;0;51498;3604085;89809;254608;
780;false;false;6;14;757;10;0;51498;3604085;89809;254608;
862;false;false;6;14;838;11;0;51810;3599185;94709;254296;
768;false;false;6;14;745;10;0;51498;3604085;89809;254608;
784;false;false;6;14;761;10;0;51498;3604085;89809;254608;
878;false;false;6;15;853;11;0;51810;3599185;94709;254296;
782;false;false;6;14;759;10;0;51498;3604085;89809;254608;
806;false;false;6;14;783;10;0;51498;3604085;89809;254608;
952;false;false;6;16;925;12;0;51810;3599185;94709;254296;
866;false;false;6;14;842;11;0;51810;3599185;94709;254296;
874;false;false;6;14;850;11;0;51810;3599185;94709;254296;
842;false;false;6;14;818;11;0;51498;3604085;89809;254608;
840;false;false;6;14;816;11;0;51498;3604085;89809;254608;
832;false;false;6;14;808;11;0;51498;3604085;89809;254608;
870;false;false;6;14;846;11;0;51810;3599185;94709;254296;
872;false;false;6;14;848;11;0;51810;3599185;94709;254296;
830;false;false;6;14;806;11;0;51498;3604085;89809;254608;
908;false;false;6;16;882;11;0;51810;3599185;94709;254296;
868;false;false;6;14;844;11;0;51810;3599185;94709;254296;
822;false;false;6;14;799;10;0;51498;3604085;89809;254608;
824;false;false;6;14;800;11;0;51498;3604085;89809;254608;
816;false;false;6;14;793;10;0;51498;3604085;89809;254608;
864;false;false;6;14;840;11;0;51810;3599185;94709;254296;
856;false;false;6;14;832;11;0;51810;3599185;94709;254296;
850;false;false;6;14;826;11;0;51498;3604085;89809;254608;
962;false;false;6;16;935;12;0;51810;3599185;94709;254296;
926;false;false;6;16;900;11;0;51810;3599185;94709;254296;
898;false;false;6;16;872;11;0;51810;3599185;94709;254296;
964;false;false;6;16;937;12;0;51810;3599185;94709;254296;
820;false;false;6;14;797;10;0;51498;3604085;89809;254608;
948;false;false;6;16;922;11;0;51810;3599185;94709;254296;
796;false;false;6;14;773;10;0;51498;3604085;89809;254608;
970;false;false;6;16;943;12;0;51810;3599185;94709;254296;
882;false;false;6;16;856;11;0;51810;3599185;94709;254296;
886;false;false;6;16;860;11;0;51810;3599185;94709;254296;
876;false;false;6;14;852;11;0;51810;3599185;94709;254296;
892;false;false;6;16;866;11;0;51810;3599185;94709;254296;
