index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
796;false;false;5;14;781;2;0;72995;3662483;31411;233111;
922;false;false;5;16;905;2;0;73313;3657617;36277;232793;
1084;false;false;5;18;1065;2;0;73313;3657617;36277;232793;
992;false;false;5;16;975;2;0;73313;3657617;36277;232793;
952;false;false;5;16;935;2;0;73313;3657617;36277;232793;
876;false;false;5;14;861;2;0;73313;3657617;36277;232793;
958;false;false;5;16;941;2;0;73313;3657617;36277;232793;
962;false;false;5;16;945;2;0;73313;3657617;36277;232793;
786;false;false;5;14;771;2;0;72995;3662483;31411;233111;
896;false;false;5;16;879;2;0;73313;3657617;36277;232793;
844;false;false;5;14;829;2;0;72995;3662483;31411;233111;
906;false;false;5;16;889;2;0;73313;3657617;36277;232793;
784;false;false;5;14;769;2;0;72995;3662483;31411;233111;
940;false;false;5;16;923;2;0;73313;3657617;36277;232793;
798;false;false;5;14;783;2;0;72995;3662483;31411;233111;
878;false;false;5;15;862;2;0;73313;3657617;36277;232793;
760;false;false;5;14;745;2;0;72995;3662483;31411;233111;
852;false;false;5;14;837;2;0;72995;3662483;31411;233111;
802;false;false;5;14;787;2;0;72995;3662483;31411;233111;
790;false;false;5;14;775;2;0;72995;3662483;31411;233111;
764;false;false;5;14;749;2;0;72995;3662483;31411;233111;
810;false;false;5;14;795;2;0;72995;3662483;31411;233111;
848;false;false;5;14;833;2;0;72995;3662483;31411;233111;
800;false;false;5;14;785;2;0;72995;3662483;31411;233111;
850;false;false;5;14;835;2;0;72995;3662483;31411;233111;
868;false;false;5;14;853;2;0;73313;3657617;36277;232793;
758;false;false;5;14;743;2;0;72995;3662483;31411;233111;
778;false;false;5;14;763;2;0;72995;3662483;31411;233111;
864;false;false;5;14;849;2;0;73313;3657617;36277;232793;
834;false;false;5;14;819;2;0;72995;3662483;31411;233111;
814;false;false;5;14;799;2;0;72995;3662483;31411;233111;
774;false;false;5;14;759;2;0;72995;3662483;31411;233111;
824;false;false;5;14;809;2;0;72995;3662483;31411;233111;
772;false;false;5;14;757;2;0;72995;3662483;31411;233111;
840;false;false;5;14;825;2;0;72995;3662483;31411;233111;
804;false;false;5;14;789;2;0;72995;3662483;31411;233111;
862;false;false;5;14;847;2;0;73313;3657617;36277;232793;
860;false;false;5;14;845;2;0;73313;3657617;36277;232793;
858;false;false;5;14;843;2;0;73313;3657617;36277;232793;
870;false;false;5;14;855;2;0;73313;3657617;36277;232793;
880;false;false;5;15;864;2;0;73313;3657617;36277;232793;
820;false;false;5;14;805;2;0;72995;3662483;31411;233111;
918;false;false;5;16;901;2;0;73313;3657617;36277;232793;
842;false;false;5;14;827;2;0;72995;3662483;31411;233111;
812;false;false;5;14;797;2;0;72995;3662483;31411;233111;
892;false;false;5;16;875;2;0;73313;3657617;36277;232793;
792;false;false;5;14;777;2;0;72995;3662483;31411;233111;
826;false;false;5;14;811;2;0;72995;3662483;31411;233111;
776;false;false;5;14;761;2;0;72995;3662483;31411;233111;
830;false;false;5;14;815;2;0;72995;3662483;31411;233111;
838;false;false;5;14;823;2;0;72995;3662483;31411;233111;
780;false;false;5;14;765;2;0;72995;3662483;31411;233111;
904;false;false;5;16;887;2;0;73313;3657617;36277;232793;
934;false;false;5;16;917;2;0;73313;3657617;36277;232793;
956;false;false;5;16;939;2;0;73313;3657617;36277;232793;
818;false;false;5;14;803;2;0;72995;3662483;31411;233111;
808;false;false;5;14;793;2;0;72995;3662483;31411;233111;
890;false;false;5;16;873;2;0;73313;3657617;36277;232793;
846;false;false;5;14;831;2;0;72995;3662483;31411;233111;
836;false;false;5;14;821;2;0;72995;3662483;31411;233111;
872;false;false;5;14;857;2;0;73313;3657617;36277;232793;
816;false;false;5;14;801;2;0;72995;3662483;31411;233111;
828;false;false;5;14;813;2;0;72995;3662483;31411;233111;
964;false;false;5;16;947;2;0;73313;3657617;36277;232793;
806;false;false;5;14;791;2;0;72995;3662483;31411;233111;
1004;false;false;5;17;986;2;0;73313;3657617;36277;232793;
912;false;false;5;16;895;2;0;73313;3657617;36277;232793;
980;false;false;5;16;963;2;0;73313;3657617;36277;232793;
854;false;false;5;14;839;2;0;73313;3657617;36277;232793;
874;false;false;5;14;859;2;0;73313;3657617;36277;232793;
948;false;false;5;16;931;2;0;73313;3657617;36277;232793;
916;false;false;5;16;899;2;0;73313;3657617;36277;232793;
886;false;false;5;16;869;2;0;73313;3657617;36277;232793;
976;false;false;5;16;959;2;0;73313;3657617;36277;232793;
908;false;false;5;16;891;2;0;73313;3657617;36277;232793;
928;false;false;5;16;911;2;0;73313;3657617;36277;232793;
788;false;false;5;14;773;2;0;72995;3662483;31411;233111;
898;false;false;5;16;881;2;0;73313;3657617;36277;232793;
946;false;false;5;16;929;2;0;73313;3657617;36277;232793;
