index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
53000;false;false;36;6895;30835;15271;0;301491;2487970;1205924;4615;
51000;false;false;36;6864;29443;14694;0;301131;2492796;1201098;4975;
50000;false;false;36;6852;28730;14419;0;301131;2492796;1201098;4975;
57000;false;false;36;6976;33642;16383;0;301491;2487970;1205924;4615;
52000;false;false;36;6880;30153;14968;0;301131;2492796;1201098;4975;
55000;false;false;36;6938;32168;15895;0;301491;2487970;1205924;4615;
54000;false;false;36;6923;31526;15552;0;301491;2487970;1205924;4615;
56000;false;false;36;6952;32884;16165;0;301491;2487970;1205924;4615;
61000;false;false;36;7028;36291;17682;0;301491;2487970;1205924;4615;
62000;false;false;36;7046;36973;17982;0;301491;2496232;1197662;4615;
59000;false;false;36;6988;34848;17165;0;301491;2487970;1205924;4615;
60000;false;false;36;7010;35792;17199;0;301491;2487970;1205924;4615;
64000;false;false;36;7091;38380;18530;0;301491;2496232;1197662;4615;
63000;false;false;36;7068;37679;18254;0;301491;2496232;1197662;4615;
65000;false;false;36;7122;39071;18808;0;301491;2496232;1197662;4615;
58000;false;false;36;6978;34134;16889;0;301491;2487970;1205924;4615;
66000;false;false;36;7136;39779;19086;0;301491;2496232;1197662;4615;
67000;false;false;36;7155;40478;19368;0;301491;2496232;1197662;4615;
68000;false;false;36;7170;41170;19661;0;301491;2496232;1197662;4615;
70000;false;false;36;7222;42390;20389;0;301491;2496232;1197662;4615;
71000;false;false;36;7234;43291;20476;0;301491;2496232;1197662;4615;
